label,left_present,right_present,left_0_x,left_0_y,left_0_z,left_1_x,left_1_y,left_1_z,left_2_x,left_2_y,left_2_z,left_3_x,left_3_y,left_3_z,left_4_x,left_4_y,left_4_z,left_5_x,left_5_y,left_5_z,left_6_x,left_6_y,left_6_z,left_7_x,left_7_y,left_7_z,left_8_x,left_8_y,left_8_z,left_9_x,left_9_y,left_9_z,left_10_x,left_10_y,left_10_z,left_11_x,left_11_y,left_11_z,left_12_x,left_12_y,left_12_z,left_13_x,left_13_y,left_13_z,left_14_x,left_14_y,left_14_z,left_15_x,left_15_y,left_15_z,left_16_x,left_16_y,left_16_z,left_17_x,left_17_y,left_17_z,left_18_x,left_18_y,left_18_z,left_19_x,left_19_y,left_19_z,left_20_x,left_20_y,left_20_z,right_0_x,right_0_y,right_0_z,right_1_x,right_1_y,right_1_z,right_2_x,right_2_y,right_2_z,right_3_x,right_3_y,right_3_z,right_4_x,right_4_y,right_4_z,right_5_x,right_5_y,right_5_z,right_6_x,right_6_y,right_6_z,right_7_x,right_7_y,right_7_z,right_8_x,right_8_y,right_8_z,right_9_x,right_9_y,right_9_z,right_10_x,right_10_y,right_10_z,right_11_x,right_11_y,right_11_z,right_12_x,right_12_y,right_12_z,right_13_x,right_13_y,right_13_z,right_14_x,right_14_y,right_14_z,right_15_x,right_15_y,right_15_z,right_16_x,right_16_y,right_16_z,right_17_x,right_17_y,right_17_z,right_18_x,right_18_y,right_18_z,right_19_x,right_19_y,right_19_z,right_20_x,right_20_y,right_20_z
shadow_clone,1,1,0.4857853949069977,1.0492476224899292,9.101357250074216e-07,0.40251627564430237,0.9506747722625732,-0.004946834873408079,0.3640633225440979,0.8418582677841187,-0.030821125954389572,0.34147733449935913,0.7558721899986267,-0.0712885633111,0.3701445758342743,0.6823475360870361,-0.10627897828817368,0.5054681897163391,0.7052184343338013,0.013272358104586601,0.52692049741745,0.5877845287322998,-0.019695134833455086,0.5454578399658203,0.5241591930389404,-0.03947196528315544,0.5691938400268555,0.47004276514053345,-0.05260739475488663,0.5536638498306274,0.7143945097923279,-0.021888090297579765,0.5138939619064331,0.5440487861633301,-0.06967779994010925,0.49572792649269104,0.432479590177536,-0.09726687520742416,0.4894837737083435,0.34781384468078613,-0.11064847558736801,0.5793381929397583,0.7447115778923035,-0.06152154505252838,0.4568466246128082,0.636179506778717,-0.11964564025402069,0.39344149827957153,0.7281957864761353,-0.1073250100016594,0.3708600401878357,0.8070497512817383,-0.08205529302358627,0.5814334154129028,0.7894110679626465,-0.10403697192668915,0.44638192653656006,0.749032199382782,-0.14574149250984192,0.39345747232437134,0.8089516162872314,-0.13709388673305511,0.3771151900291443,0.8618561029434204,-0.11968421936035156,0.074319988489151,0.5996304750442505,4.3337118427189125e-07,0.20537281036376953,0.6519011855125427,0.057542916387319565,0.2843373119831085,0.6555651426315308,0.03755572810769081,0.3456686735153198,0.6654162406921387,-0.005367300007492304,0.40090563893318176,0.6675314903259277,-0.05244971811771393,0.3407054841518402,0.4988006055355072,-0.007172625511884689,0.43733617663383484,0.47056856751441956,-0.05727866291999817,0.49437445402145386,0.43458276987075806,-0.09017715603113174,0.5325069427490234,0.397507905960083,-0.11165662854909897,0.30923694372177124,0.4878019690513611,-0.07079064100980759,0.42849287390708923,0.5830110311508179,-0.12905460596084595,0.4068814218044281,0.668888509273529,-0.13487611711025238,0.37716588377952576,0.7187456488609314,-0.1291310042142868,0.2681421637535095,0.5058497786521912,-0.1312408149242401,0.3589760661125183,0.639975905418396,-0.17824342846870422,0.3173261284828186,0.7128533124923706,-0.15101425349712372,0.2779344916343689,0.7424549460411072,-0.12442437559366226,0.2317650020122528,0.5424244999885559,-0.18813849985599518,0.2933177351951599,0.6567162275314331,-0.206382617354393,0.27942782640457153,0.7197135090827942,-0.17671418190002441,0.2623443901538849,0.7510272264480591,-0.15150876343250275
shadow_clone,1,1,0.5062628388404846,1.0464171171188354,8.70895405569172e-07,0.4148852229118347,0.949626624584198,-0.007976220920681953,0.3693200945854187,0.843523383140564,-0.034213390201330185,0.340153306722641,0.7559282183647156,-0.07443228363990784,0.36437296867370605,0.6817039847373962,-0.10847961157560349,0.5058742165565491,0.6981751918792725,0.008708524517714977,0.5190248489379883,0.5646733045578003,-0.02657460980117321,0.5289978981018066,0.4851379692554474,-0.04838235303759575,0.5436873435974121,0.42199960350990295,-0.0640951469540596,0.5540298819541931,0.7107657790184021,-0.02444193884730339,0.509558916091919,0.5442743301391602,-0.08073272556066513,0.4893493950366974,0.4320131540298462,-0.11587673425674438,0.4837106168270111,0.34780824184417725,-0.13407942652702332,0.5794917345046997,0.7423149347305298,-0.06142907962203026,0.4522360861301422,0.6391801238059998,-0.1204916313290596,0.3899637460708618,0.7305284738540649,-0.10528664290904999,0.3712810277938843,0.8051984310150146,-0.07798409461975098,0.5828087329864502,0.7877352237701416,-0.10201692581176758,0.44426649808883667,0.7430688142776489,-0.14083760976791382,0.3935929536819458,0.8044934272766113,-0.12859542667865753,0.38142335414886475,0.8583853244781494,-0.10851608216762543,0.07143256068229675,0.5998199582099915,5.85988118473324e-07,0.1989254504442215,0.6528648138046265,0.044059868901968,0.2759930193424225,0.6600925326347351,0.02068907581269741,0.33406054973602295,0.6732637286186218,-0.02279980294406414,0.38747721910476685,0.6795897483825684,-0.07031651586294174,0.33708110451698303,0.5047889947891235,-0.022260060533881187,0.4387325048446655,0.48028144240379333,-0.07426358014345169,0.49827587604522705,0.44845664501190186,-0.10724681615829468,0.541149377822876,0.41249945759773254,-0.1293303221464157,0.3064455986022949,0.48793911933898926,-0.08041025698184967,0.4310866892337799,0.5591511130332947,-0.13902659714221954,0.4293895959854126,0.6362470388412476,-0.14758242666721344,0.4173184633255005,0.6842041015625,-0.14514461159706116,0.26541563868522644,0.5028500556945801,-0.13572385907173157,0.35047855973243713,0.6349177360534668,-0.18642011284828186,0.312857985496521,0.7097955942153931,-0.16212424635887146,0.2779717743396759,0.7415183186531067,-0.13691046833992004,0.22617825865745544,0.5376251339912415,-0.1886272132396698,0.2839263379573822,0.6529380083084106,-0.21282321214675903,0.2739749550819397,0.7195870876312256,-0.18626539409160614,0.2594873011112213,0.75424724817276,-0.1621764600276947
shadow_clone,1,1,0.505217969417572,1.0484163761138916,8.528635362381465e-07,0.41836071014404297,0.9513109922409058,-0.0045064338482916355,0.3734438419342041,0.8443262577056885,-0.029044833034276962,0.34228047728538513,0.7556168437004089,-0.06804744899272919,0.36234450340270996,0.6801267862319946,-0.10103392601013184,0.5086068511009216,0.7014913558959961,0.011344017460942268,0.5237562656402588,0.5697917938232422,-0.02317695878446102,0.5337989926338196,0.4938506782054901,-0.043834902346134186,0.5493457913398743,0.43382760882377625,-0.057615626603364944,0.5536719560623169,0.7128448486328125,-0.022842586040496826,0.5064994692802429,0.5424415469169617,-0.07595207542181015,0.4854273200035095,0.42868876457214355,-0.10847208648920059,0.4795106053352356,0.344709187746048,-0.1245432198047638,0.5770351886749268,0.7441200017929077,-0.060969963669776917,0.45284032821655273,0.6375982165336609,-0.12033186107873917,0.3901880979537964,0.723225474357605,-0.10956647247076035,0.36877334117889404,0.7964930534362793,-0.08490809053182602,0.5799503326416016,0.7888468503952026,-0.10187092423439026,0.44465094804763794,0.7421574592590332,-0.14260520040988922,0.39312317967414856,0.7980152368545532,-0.13344065845012665,0.37846076488494873,0.8482705354690552,-0.11522981524467468,0.06745538115501404,0.5986990332603455,6.089103408157825e-07,0.1959550976753235,0.6501583456993103,0.04315401613712311,0.27377286553382874,0.6584012508392334,0.025118418037891388,0.3338736891746521,0.671868622303009,-0.012704678811132908,0.38876304030418396,0.6759563684463501,-0.05369274318218231,0.3324888050556183,0.5020322799682617,-0.00942805502563715,0.43850016593933105,0.494178831577301,-0.050944335758686066,0.49993032217025757,0.4791957437992096,-0.07642484456300735,0.545306384563446,0.45537620782852173,-0.09332790970802307,0.30324113368988037,0.48503774404525757,-0.06258680671453476,0.42502060532569885,0.5666627287864685,-0.1076098307967186,0.43678659200668335,0.633114755153656,-0.11391939967870712,0.4409334659576416,0.6689899563789368,-0.11305803805589676,0.26487529277801514,0.49896931648254395,-0.11326263844966888,0.3499141037464142,0.6381908059120178,-0.1535857617855072,0.3115943670272827,0.7074590921401978,-0.13232335448265076,0.2776915431022644,0.7362121939659119,-0.11120419204235077,0.22765611112117767,0.5341268181800842,-0.16188284754753113,0.28580254316329956,0.651027262210846,-0.17932647466659546,0.2766486406326294,0.7140638828277588,-0.15544383227825165,0.2637433707714081,0.7479772567749023,-0.1343202441930771
shadow_clone,1,1,0.5155154466629028,1.049399971961975,8.139573424159607e-07,0.4254275858402252,0.9498239159584045,-0.007350787054747343,0.3828648328781128,0.8439462184906006,-0.033016953617334366,0.35601669549942017,0.7560509443283081,-0.07263509184122086,0.37942492961883545,0.6848661303520203,-0.10616124421358109,0.5198249816894531,0.7016674280166626,0.01097327284514904,0.5330064296722412,0.5727712512016296,-0.021209537982940674,0.5409338474273682,0.49763673543930054,-0.041323792189359665,0.553618311882019,0.43567201495170593,-0.05585971102118492,0.5673626661300659,0.7121642231941223,-0.021716207265853882,0.519310474395752,0.5455505847930908,-0.07218573987483978,0.4979761838912964,0.43487676978111267,-0.10325009375810623,0.4901231527328491,0.3509030342102051,-0.11963040381669998,0.5939575433731079,0.7420975565910339,-0.05858396366238594,0.4681791663169861,0.638803243637085,-0.11588285863399506,0.40663570165634155,0.7279103398323059,-0.10354875028133392,0.38528814911842346,0.8043964505195618,-0.0790216475725174,0.5989011526107788,0.7859734892845154,-0.09880552440881729,0.46184200048446655,0.7413389086723328,-0.13894760608673096,0.4085823893547058,0.8003460168838501,-0.1295326203107834,0.39060112833976746,0.8548179864883423,-0.1119195967912674,0.07683561742305756,0.5905153155326843,3.391608061065199e-07,0.20984062552452087,0.6476410627365112,0.04917142540216446,0.2919466197490692,0.657436728477478,0.029604563489556313,0.35436776280403137,0.6723338961601257,-0.011107786558568478,0.4089221656322479,0.6735178232192993,-0.05561249330639839,0.35229724645614624,0.49934643507003784,-0.011916156858205795,0.44328397512435913,0.46050333976745605,-0.06217359006404877,0.49393993616104126,0.4191057085990906,-0.09299641102552414,0.527309000492096,0.37512171268463135,-0.11306354403495789,0.3175691068172455,0.47982120513916016,-0.07233057171106339,0.4373578727245331,0.5602164268493652,-0.13558843731880188,0.4125441908836365,0.6451826095581055,-0.14392399787902832,0.37932902574539185,0.6961710453033447,-0.13791875541210175,0.27282726764678955,0.4934046268463135,-0.13006410002708435,0.35915160179138184,0.6245250105857849,-0.18424634635448456,0.3169398009777069,0.7002876400947571,-0.1591421365737915,0.27786633372306824,0.7331454753875732,-0.1309252828359604,0.2293785810470581,0.5269011855125427,-0.18489064276218414,0.2871611416339874,0.6387832164764404,-0.21079739928245544,0.2760557234287262,0.7054670453071594,-0.184653177857399,0.26215922832489014,0.7414483428001404,-0.15972566604614258
shadow_clone,1,1,0.5540114641189575,1.0496938228607178,1.1201985898878775e-06,0.4514686167240143,0.9639621376991272,-0.014174925163388252,0.397854208946228,0.8575530648231506,-0.043093468993902206,0.36667245626449585,0.7711336612701416,-0.0840451717376709,0.3814471960067749,0.6898161768913269,-0.12000879645347595,0.5246447920799255,0.7007560133934021,-0.00819346122443676,0.570116400718689,0.5683712959289551,-0.044429678469896317,0.595757782459259,0.48759862780570984,-0.06636953353881836,0.61995929479599,0.4185996949672699,-0.08186281472444534,0.5712080597877502,0.7072196006774902,-0.03779438138008118,0.5330221652984619,0.5479991436004639,-0.0903000682592392,0.5074126720428467,0.44098901748657227,-0.11971785873174667,0.4922325611114502,0.3599280118942261,-0.13526882231235504,0.5987274646759033,0.7386091351509094,-0.07133408635854721,0.4821028709411621,0.6455338597297668,-0.13116976618766785,0.4245944321155548,0.7345464825630188,-0.12086468935012817,0.4042413532733917,0.8105087280273438,-0.0982767716050148,0.6045008897781372,0.7858163118362427,-0.10845112800598145,0.47707831859588623,0.7593539953231812,-0.15392209589481354,0.4251810312271118,0.813768208026886,-0.1490262746810913,0.4070059657096863,0.8616406321525574,-0.13446363806724548,0.06664261221885681,0.5638598799705505,1.2438173371265293e-06,0.18816082179546356,0.6204339861869812,0.03928821533918381,0.26600363850593567,0.6346004009246826,0.016615645959973335,0.33377087116241455,0.659559965133667,-0.025091834366321564,0.3962671756744385,0.6693100333213806,-0.06668775528669357,0.3281231224536896,0.4852566421031952,-0.017349159345030785,0.4322240352630615,0.5048310160636902,-0.06841417402029037,0.5018191933631897,0.5174396634101868,-0.09889958798885345,0.5548439025878906,0.5232059955596924,-0.11681363731622696,0.298909068107605,0.46784985065460205,-0.0723741427063942,0.42307090759277344,0.5211042165756226,-0.1409846395254135,0.4999430179595947,0.5497703552246094,-0.1720818728208542,0.5595371723175049,0.564971387386322,-0.18590135872364044,0.2564344108104706,0.4775729179382324,-0.12214160710573196,0.3386307656764984,0.603905200958252,-0.1778213381767273,0.30240336060523987,0.6740744709968567,-0.15926989912986755,0.26552748680114746,0.7063709497451782,-0.13346000015735626,0.21382421255111694,0.5112735033035278,-0.17004120349884033,0.27058348059654236,0.6225178241729736,-0.19575269520282745,0.25717461109161377,0.6861646175384521,-0.17054590582847595,0.23738142848014832,0.7140010595321655,-0.1438194066286087
shadow_clone,1,1,0.5341365337371826,1.0663517713546753,9.669490736996522e-07,0.44057297706604004,0.9737066626548767,-0.012429547496140003,0.3916018307209015,0.8720144033432007,-0.04094403237104416,0.35784441232681274,0.7886478900909424,-0.08284493535757065,0.36963966488838196,0.7146256566047668,-0.1185523197054863,0.5058382749557495,0.7136757969856262,-0.0013336214469745755,0.5025488138198853,0.5719333291053772,-0.03794257715344429,0.5046324729919434,0.48524290323257446,-0.06098347529768944,0.512620210647583,0.41444340348243713,-0.07798627018928528,0.5543991327285767,0.7242070436477661,-0.03307044133543968,0.502337634563446,0.563750684261322,-0.0909631997346878,0.47994497418403625,0.45626431703567505,-0.1267784982919693,0.4708994925022125,0.3771369755268097,-0.1458824872970581,0.583326518535614,0.7563762664794922,-0.06832581758499146,0.45827847719192505,0.6613511443138123,-0.12907689809799194,0.40705406665802,0.7571737170219421,-0.11445631086826324,0.3921903967857361,0.8361158967018127,-0.08786770701408386,0.590599536895752,0.8030295968055725,-0.10764718800783157,0.4568849205970764,0.7686301469802856,-0.15022912621498108,0.40813183784484863,0.8289694786071777,-0.1401611715555191,0.3917471170425415,0.8823724985122681,-0.1214837059378624,0.05474643409252167,0.5522934198379517,1.3384715202846564e-06,0.1677848994731903,0.6152001619338989,0.014894609339535236,0.23699817061424255,0.6280351877212524,-0.014469458721578121,0.29543137550354004,0.6491721868515015,-0.05758756026625633,0.34554988145828247,0.6482832431793213,-0.0991474911570549,0.30626222491264343,0.46709561347961426,-0.03495793789625168,0.4112907648086548,0.47428208589553833,-0.0870257243514061,0.483196496963501,0.47324082255363464,-0.1201043650507927,0.5406043529510498,0.4692070782184601,-0.14035354554653168,0.2799965739250183,0.4471260905265808,-0.0773455798625946,0.40768688917160034,0.4905465543270111,-0.14782755076885223,0.48901456594467163,0.5074299573898315,-0.1834808886051178,0.5559847354888916,0.5179589986801147,-0.20035183429718018,0.24215637147426605,0.4580598771572113,-0.11597736179828644,0.3204684853553772,0.5865793824195862,-0.17646357417106628,0.28499868512153625,0.6566256284713745,-0.16559265553951263,0.24747128784656525,0.6944667100906372,-0.1431807428598404,0.20303118228912354,0.49319592118263245,-0.15470166504383087,0.2583838403224945,0.5984857678413391,-0.18542544543743134,0.24918648600578308,0.6632826924324036,-0.16589568555355072,0.2318512350320816,0.6975758671760559,-0.14231418073177338
shadow_clone,1,1,0.5331775546073914,1.046130895614624,1.0821567002494703e-06,0.42493194341659546,0.9561903476715088,-0.006523309275507927,0.3795108199119568,0.8550812602043152,-0.03221897408366203,0.35067546367645264,0.7721869945526123,-0.07374487072229385,0.36073577404022217,0.7037972211837769,-0.1109762191772461,0.49185314774513245,0.7016175985336304,0.006321148481220007,0.4732562303543091,0.5688669681549072,-0.029574640095233917,0.46881723403930664,0.4845889210700989,-0.05454154312610626,0.4692475199699402,0.41500306129455566,-0.07409374415874481,0.5425049662590027,0.7099299430847168,-0.029836568981409073,0.5017662644386292,0.5585139989852905,-0.08929038047790527,0.4774304926395416,0.45195436477661133,-0.12977391481399536,0.465774804353714,0.367999404668808,-0.15261119604110718,0.5711085200309753,0.7433754801750183,-0.06883436441421509,0.4541684687137604,0.6474149227142334,-0.13030172884464264,0.3969932496547699,0.7378630638122559,-0.11747070401906967,0.3793896436691284,0.8095970153808594,-0.09242574125528336,0.574265718460083,0.7932774424552917,-0.11130628734827042,0.44970741868019104,0.7578099966049194,-0.15304163098335266,0.3999917805194855,0.8126920461654663,-0.142513245344162,0.38644617795944214,0.8620237112045288,-0.124172143638134,0.05376148223876953,0.5313076972961426,1.4779761841055006e-06,0.16696912050247192,0.5936751961708069,0.02584432065486908,0.23211342096328735,0.607991635799408,-0.008120250888168812,0.28535088896751404,0.6306601166725159,-0.058218736201524734,0.33478716015815735,0.6371175050735474,-0.10850206762552261,0.30577078461647034,0.4523161053657532,-0.04345810413360596,0.41344577074050903,0.4767087697982788,-0.10238087922334671,0.4895704388618469,0.49099990725517273,-0.13978640735149384,0.5510685443878174,0.5032154321670532,-0.16384153068065643,0.27622801065444946,0.4341936409473419,-0.09626211225986481,0.40593329071998596,0.4760093092918396,-0.17462100088596344,0.48504477739334106,0.5121668577194214,-0.21112625300884247,0.5477365851402283,0.542072594165802,-0.22907042503356934,0.23412981629371643,0.4458170533180237,-0.14348584413528442,0.308893084526062,0.5682595372200012,-0.20571176707744598,0.27250194549560547,0.6380380392074585,-0.18725238740444183,0.23445656895637512,0.6734276413917542,-0.16172192990779877,0.19291862845420837,0.47839659452438354,-0.19012895226478577,0.24633775651454926,0.5806697607040405,-0.22152245044708252,0.23779630661010742,0.6475374698638916,-0.19653059542179108,0.22131605446338654,0.6809331178665161,-0.17018544673919678
shadow_clone,1,1,0.501706600189209,1.0390408039093018,7.732965059403796e-07,0.4111180603504181,0.9396790862083435,-0.002421998418867588,0.36436957120895386,0.8263543248176575,-0.023386701941490173,0.3315202593803406,0.7336328625679016,-0.058601342141628265,0.34567537903785706,0.6543735265731812,-0.08777111768722534,0.49409109354019165,0.6912791728973389,0.017093313857913017,0.4860270321369171,0.5547444820404053,-0.012122111395001411,0.4838515818119049,0.4698426127433777,-0.030048072338104248,0.4902699291706085,0.4008021354675293,-0.04399608075618744,0.5418874621391296,0.6975356340408325,-0.01802491769194603,0.4953822195529938,0.5262585878372192,-0.0653291717171669,0.4725487530231476,0.4180464446544647,-0.09423350542783737,0.4653202295303345,0.3357160687446594,-0.10955476015806198,0.5688502192497253,0.7230913043022156,-0.056830231100320816,0.44542235136032104,0.6133108139038086,-0.11100508272647858,0.3846037983894348,0.7017688155174255,-0.09638677537441254,0.36332860589027405,0.7793759703636169,-0.07161066681146622,0.5713531970977783,0.7636780738830566,-0.09893322736024857,0.4349411725997925,0.7207782864570618,-0.13812699913978577,0.38139796257019043,0.7781451940536499,-0.1289510279893875,0.36295974254608154,0.831002414226532,-0.11246957629919052,0.06974880397319794,0.5337048172950745,1.1887316304637352e-06,0.18110844492912292,0.5974781513214111,0.032108839601278305,0.24977055191993713,0.6168261170387268,0.009081750176846981,0.3052820563316345,0.6398313641548157,-0.03297174721956253,0.3571013808250427,0.6377376914024353,-0.0772128775715828,0.32001766562461853,0.4530864655971527,-0.014681901782751083,0.41684600710868835,0.4738926291465759,-0.06395160406827927,0.485158234834671,0.47859448194503784,-0.09792617708444595,0.5411707162857056,0.4766422212123871,-0.1194092258810997,0.2952098250389099,0.43440863490104675,-0.0680852085351944,0.4132160246372223,0.4961680471897125,-0.12251085042953491,0.4882664084434509,0.5297595262527466,-0.1465773731470108,0.5487599968910217,0.5503185987472534,-0.15802688896656036,0.25871866941452026,0.4444892406463623,-0.1194068193435669,0.33776381611824036,0.5614075064659119,-0.1722484529018402,0.3016159236431122,0.6359039545059204,-0.1591682732105255,0.26259616017341614,0.6772187352180481,-0.13807682693004608,0.2198532372713089,0.4782479703426361,-0.16979987919330597,0.27722060680389404,0.5782046914100647,-0.19832585752010345,0.2645334303379059,0.6418918371200562,-0.1777469962835312,0.24186831712722778,0.6812081933021545,-0.15473663806915283
shadow_clone,1,1,0.504387378692627,1.0368024110794067,7.238637067530362e-07,0.4178958237171173,0.9366421699523926,-0.00592375360429287,0.37258201837539673,0.8269751071929932,-0.028588630259037018,0.339084267616272,0.7350418567657471,-0.06439980864524841,0.3516409397125244,0.6549212336540222,-0.09361032396554947,0.49627143144607544,0.6887593269348145,0.012026194483041763,0.4785016179084778,0.5442723035812378,-0.021383708342909813,0.47107186913490295,0.45622560381889343,-0.04197412356734276,0.4722845256328583,0.38589048385620117,-0.05701420456171036,0.5448006391525269,0.6988534927368164,-0.020672213286161423,0.49974924325942993,0.5240190029144287,-0.0737537145614624,0.4763123691082001,0.41527634859085083,-0.10695137083530426,0.46856921911239624,0.3348599970340729,-0.12387990951538086,0.5721297860145569,0.7268829941749573,-0.057109735906124115,0.45130684971809387,0.6173290014266968,-0.11344631016254425,0.3939850926399231,0.7035921216011047,-0.10017026960849762,0.3772754669189453,0.7764074802398682,-0.0751597061753273,0.5748122930526733,0.7671619653701782,-0.09688730537891388,0.44188326597213745,0.719257116317749,-0.1343390941619873,0.3922366201877594,0.7762539982795715,-0.12377122044563293,0.37917613983154297,0.8277528285980225,-0.1057712733745575,0.07913115620613098,0.5330115556716919,5.500201041286346e-07,0.19428609311580658,0.5950870513916016,0.05190987512469292,0.26200199127197266,0.6151531934738159,0.03163280710577965,0.3149588406085968,0.6384770274162292,-0.010322978720068932,0.3645927608013153,0.6409394145011902,-0.05690263956785202,0.32007187604904175,0.4461350739002228,-0.013933895155787468,0.42157602310180664,0.48845916986465454,-0.06294282525777817,0.47177261114120483,0.5313698649406433,-0.09624216705560684,0.5021927356719971,0.5651148557662964,-0.11801893264055252,0.29098963737487793,0.4341229200363159,-0.07537749409675598,0.38715043663978577,0.5361171364784241,-0.12712571024894714,0.3749569356441498,0.6181474924087524,-0.13571222126483917,0.35380813479423523,0.6640373468399048,-0.137330561876297,0.2532448172569275,0.45043236017227173,-0.13425123691558838,0.33402490615844727,0.5735786557197571,-0.17616991698741913,0.30146023631095886,0.6486002802848816,-0.1534024477005005,0.2657235264778137,0.6814460754394531,-0.13369937241077423,0.2203381061553955,0.48414701223373413,-0.1904372274875641,0.279714435338974,0.587588906288147,-0.21122747659683228,0.2655890882015228,0.6481565237045288,-0.18794043362140656,0.2439168244600296,0.6802353262901306,-0.16852568089962006
shadow_clone,1,1,0.49944978952407837,1.033224105834961,9.446337116969517e-07,0.41071516275405884,0.9307283163070679,-0.001533866161480546,0.36712098121643066,0.8215436935424805,-0.02506384253501892,0.334866464138031,0.7345245480537415,-0.06371882557868958,0.34040001034736633,0.6646925806999207,-0.09653933346271515,0.49278366565704346,0.6696182489395142,0.008563803508877754,0.4842495620250702,0.530745267868042,-0.026778340339660645,0.4860856235027313,0.4443311095237732,-0.05075201019644737,0.49594664573669434,0.3757289946079254,-0.06882704049348831,0.539318323135376,0.6854858994483948,-0.028737368062138557,0.49193018674850464,0.5238480567932129,-0.08446443825960159,0.475216269493103,0.4133600890636444,-0.12229588627815247,0.4720882773399353,0.33226364850997925,-0.1434752643108368,0.5611985921859741,0.7233153581619263,-0.06851264834403992,0.4360421895980835,0.626853346824646,-0.12463239580392838,0.3762270510196686,0.7142012119293213,-0.1108282133936882,0.3539789319038391,0.7871493101119995,-0.08638294041156769,0.5594527125358582,0.7746777534484863,-0.11171429604291916,0.4267829358577728,0.7416792511940002,-0.14946343004703522,0.37314489483833313,0.794213593006134,-0.13891099393367767,0.3503980040550232,0.8398962020874023,-0.12108783423900604,0.06963926553726196,0.5102845430374146,9.095626296584669e-07,0.1866975873708725,0.5707785487174988,0.06625160574913025,0.2567412853240967,0.5908353328704834,0.04276414215564728,0.30945441126823425,0.6121329069137573,-0.004784357734024525,0.3577962815761566,0.6118248701095581,-0.05772660672664642,0.3201654255390167,0.4366387128829956,-0.014298168011009693,0.42677366733551025,0.4445955157279968,-0.06348254531621933,0.4997246563434601,0.449134886264801,-0.09644297510385513,0.5574039220809937,0.45361268520355225,-0.11899680644273758,0.2893350124359131,0.4269760847091675,-0.08426854014396667,0.3997993469238281,0.4993633031845093,-0.13408708572387695,0.4212014675140381,0.5817689895629883,-0.13852231204509735,0.43048471212387085,0.6390408277511597,-0.13840621709823608,0.2459285408258438,0.4416002333164215,-0.14928607642650604,0.32723185420036316,0.5668609738349915,-0.185365691781044,0.2890605330467224,0.6321513056755066,-0.15222731232643127,0.2522597908973694,0.6561949849128723,-0.12741467356681824,0.210129976272583,0.47378143668174744,-0.21086466312408447,0.26577872037887573,0.5820701718330383,-0.22308070957660675,0.2492842674255371,0.6378385424613953,-0.19035004079341888,0.2277475893497467,0.6624839305877686,-0.16600143909454346
